algorithm,dataset,n_clusters,init,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score,priority_score,pretrain_epochs,clustering_epochs,damping,convergence_iter,affinity,preference,linkage,input_dim,levels,threshold,branching_factor,maximum_clusters,amount_intervals,density_threshold,number_cluster,number_represent_points,compression,eps,min_samples,ratio,max_n_leaf_nodes,n_clusters_init,dip_merge_threshold,step_size,dip_threshold,n_starting_vectors,ambiguous_triangle_strategy,significance,split_viewers_threshold,pval_strategy,outliers,consider_duplicates,min_n_clusters,max_n_clusters,n_boots,use_principal_components,use_log,n_split_trials,min_cluster_size,metric,leaf_size,pn,max_iter,n_init,k,t,var,bandwidth,bin_seeding,xi,n_projections,n_samples,number_clusters,add_tails,max_cluster_size_diff_factor,amount_clusters,epouch,similarity_matrix,n_neighbors,rows,cols,radius,threshold1,threshold2
hdbscan,D2,,,,,,,0.948094509170688,0.9195002605967416,0.979,0.4645531137250229,1242.5501888940423,2.4208270240261016,0.2923269703427044,0.8338448613703853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,euclidean,25.0,,,,,,,,,,,,,,,,,,,,,,,
hdbscan,D3,,,,,,,0.8710247825300236,0.8542314653351226,0.98,0.5976876669249852,1867.617515752603,6.208169621024304,0.1387314745040498,0.7889947950436608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,manhattan,25.0,,,,,,,,,,,,,,,,,,,,,,,
hdbscan,D4,,,,,,,1.0,1.0,1.0,0.3935615044391553,895.1474068395414,1.0072591541294258,0.4981917745612239,0.889175327900038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,euclidean,25.0,,,,,,,,,,,,,,,,,,,,,,,
hdbscan,D5,,,,,,,1.0,1.0,1.0,0.1143026734184588,0.0247916454417201,189.94488590696517,0.0052371132918806,0.8119539786710339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,euclidean,25.0,,,,,,,,,,,,,,,,,,,,,,,
hdbscan,ecoli,,,,,,,0.4210979790211627,0.4295020777389094,0.6041666666666666,0.2917802411782661,77.0980252848464,2.482830751639617,0.2871227663099128,0.47348698444350623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,manhattan,25.0,,,,,,,,,,,,,,,,,,,,,,,
hdbscan,elly2d10c13s,,,,,,,0.2134742147767801,0.3832960333282124,0.4177396280400572,0.1083444826884838,296.5058134673493,2.8615419331508094,0.2589639106117524,0.3575358765655271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,euclidean,25.0,,,,,,,,,,,,,,,,,,,,,,,
hdbscan,glass,,,,,,,0.2571715126082576,0.3733316167845137,0.4813084112149532,0.4943455594718392,80.84928279087987,1.654837898772774,0.3766708319412873,0.42438341908063937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,euclidean,25.0,,,,,,,,,,,,,,,,,,,,,,,
hdbscan,ionosphere,,,,,,,0.3084810384904458,0.2917447529204356,0.8062678062678063,0.1460795576396203,27.981273218952747,2.327528506324535,0.3005233458103603,0.4050488919872618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,euclidean,25.0,,,,,,,,,,,,,,,,,,,,,,,
hdbscan,s1,,,,,,,0.9290362612241868,0.9420945351902282,0.957,0.6661023478909323,4722.401491439593,1.4964340994047596,0.400571359059082,0.8637066096193259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,euclidean,25.0,,,,,,,,,,,,,,,,,,,,,,,
hdbscan,s2,,,,,,,0.6660861040135105,0.8397603792622297,0.8538,0.4697717933964879,1544.1951547332494,1.7389456596323902,0.3651039941165593,0.7206215237340268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,manhattan,25.0,,,,,,,,,,,,,,,,,,,,,,,
hdbscan,sonar,,,,,,,-0.0056145442406164,0.0435220536781927,0.5336538461538461,0.2439802443899737,8.009279451306753,1.4077620681258292,0.4153234296852209,0.22823512574900492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,manhattan,25.0,,,,,,,,,,,,,,,,,,,,,,,
hdbscan,statlog,,,,,,,0.4363087072427304,0.6468756914568903,0.7844155844155845,0.0861350049650063,329.12640830453904,1.8326429821476384,0.3530271927321477,0.5305982970655041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,euclidean,25.0,,,,,,,,,,,,,,,,,,,,,,,
hdbscan,unbalance,,,,,,,0.9999885015957104,0.9996934426265442,1.0,0.8316291958687618,65256.88170958565,0.3414403657598408,0.7454673539912179,0.9576142382526743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,euclidean,25.0,,,,,,,,,,,,,,,,,,,,,,,
hdbscan,wdbc,,,,,,,0.2893864840876061,0.2541132077653697,0.7750439367311072,0.0650567127414564,76.52399586919185,2.4063011087598487,0.2935735767540749,0.37641733017855666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,manhattan,25.0,,,,,,,,,,,,,,,,,,,,,,,
hdbscan,wine,,,,,,,0.3664467452662583,0.4459898586501873,0.6910112359550562,0.1777334938827039,33.24730529610674,2.8226438546239945,0.2615990497755545,0.4567653591362652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,euclidean,25.0,,,,,,,,,,,,,,,,,,,,,,,
hdbscan,yeast,,,,,,,0.0110163745463669,0.0483690691650127,0.3194070080862534,0.5892055330849298,103.5945947239098,0.5232223156390221,0.6565029869461176,0.274327185925144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,euclidean,25.0,,,,,,,,,,,,,,,,,,,,,,,
idec,2d10c,9.0,,2.0,{'lr': 0.001},{'lr': 0.0001},42.0,0.996665695962806,0.9952813069237304,0.9983277591973244,0.8368484125759346,47833.683522342464,0.2293579499193917,0.8134327354092187,0.9624449915842086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idec,2d20c,20.0,,2.0,{'lr': 0.001},{'lr': 0.0001},42.0,0.9465621669464244,0.9653776018217082,0.969676994067238,0.6473609510673815,5670.443220135168,0.5102738647080003,0.6621315665773917,0.9014988818016408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idec,2d4c,4.0,,10.0,{'lr': 0.001},{'lr': 0.001},42.0,0.9835572119725444,0.9775606401949306,0.9953650057937428,0.538569996959677,936.1351817427234,0.5692097207914524,0.6372634497163555,0.9043064609366296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idec,3spiral,3.0,,2.0,{'lr': 0.01},{'lr': 1e-05},42.0,-0.0008824271201253,-0.0007696230442996,0.3782051282051282,0.361765048735765,230.8746376735143,0.8956014181219468,0.5275370605022772,0.2262551086949896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idec,aggregation,7.0,,5.0,{'lr': 0.001},{'lr': 0.001},42.0,0.7007201754151865,0.8490605916447381,0.9124365482233504,0.4327733249576088,1179.9176423449542,0.7854388414229551,0.5600863926557251,0.7546522401058722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idec,compound,6.0,,2.0,{'lr': 0.0001},{'lr': 0.001},42.0,0.6012721115564779,0.75942383730984,0.87468671679198,0.3977548681756555,549.4669832981566,0.9677751896994752,0.5081881330929491,0.68382814292393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idec,D1,3.0,,2.0,{'lr': 0.001},{'lr': 0.001},42.0,0.9791686930598544,0.9651612299105328,0.993,0.6511639733672071,3024.8572597268176,0.4909545340672006,0.6707112639257233,0.9147865006204092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idec,D2,3.0,,5.0,{'lr': 0.01},{'lr': 0.001},42.0,0.9616651001951878,0.939620192034716,0.987,0.4767528626657881,1968.141406172237,0.8863764058073156,0.5301168933842917,0.8661513825015763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idec,D3,3.0,,2.0,{'lr': 0.01},{'lr': 0.001},42.0,0.9213886148620776,0.8966400208264704,0.973,0.6362541110897834,3424.8879844544213,0.5788048866527679,0.6333904895114082,0.8693632151118869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idec,D4,2.0,,5.0,{'lr': 0.01},{'lr': 1e-05},42.0,0.5771774313788676,0.4721194971453366,0.88,0.4952140981076832,1374.449075335266,0.8111029309678552,0.5521497331273154,0.6070891227708779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idec,D5,2.0,,5.0,{'lr': 0.0001},{'lr': 0.001},42.0,-0.0009658676386906,-0.0006969890177094,0.503,0.3610903856336262,609.0025458059259,1.1531022276145042,0.4644461313422792,0.23235479470067055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idec,ecoli,8.0,,10.0,{'lr': 0.01},{'lr': 0.001},42.0,0.50224219806161,0.5324373510826155,0.7678571428571429,0.2010836935313492,125.87083930545124,1.568270291281071,0.3893671173921468,0.5459642283160362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idec,elly2d10c13s,10.0,,5.0,{'lr': 0.01},{'lr': 1e-05},42.0,0.3966024168582381,0.5626155515716116,0.6158798283261803,0.401364387465515,2713.62770079257,0.7635444252971897,0.5670398690588595,0.5461937990140104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idec,glass,6.0,,5.0,{'lr': 0.01},{'lr': 0.0001},42.0,0.2214353101096517,0.3631205759716058,0.5233644859813084,0.3121307783272137,61.62705788143417,1.884708941228099,0.3466554236055,0.3925268144183551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idec,ionosphere,2.0,,10.0,{'lr': 0.001},{'lr': 0.001},42.0,0.1777181019754806,0.1352113277657273,0.7122507122507122,0.2919185715958055,113.6479003805089,1.5405190081022786,0.3936203574194006,0.3334098391559766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idec,s1,15.0,,5.0,{'lr': 0.001},{'lr': 1e-05},42.0,0.9924029882085696,0.9917216449857232,0.9964,0.7107522035028958,22549.3486532616,0.3658049505852653,0.7321689671511931,0.9391695070236967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idec,s2,15.0,,5.0,{'lr': 0.01},{'lr': 1e-05},42.0,0.9516976813084408,0.9615205165639944,0.9764,0.6228529631759742,13309.64645253299,0.4713944383756138,0.679627415952433,0.9018534972745713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idec,sonar,2.0,,10.0,{'lr': 0.001},{'lr': 0.001},42.0,0.1025640328535376,0.0739320988703194,0.6634615384615384,0.1430166347009642,36.42706908632657,2.277344920512011,0.305125040010672,0.260265472428663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idec,statlog,7.0,,5.0,{'lr': 0.01},{'lr': 1e-05},42.0,0.6285909259899769,0.7371856147193675,0.7627705627705628,0.2886032445739023,1174.1311738552993,1.5742888653360647,0.3884567942104094,0.6522631878946862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idec,unbalance,8.0,,10.0,{'lr': 0.01},{'lr': 0.001},42.0,0.999976887161302,0.9993862441538686,0.9998461538461538,0.8324705011384611,73422.93189872714,0.3591576449908001,0.7357498254051088,0.9566155874335236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idec,wdbc,2.0,,2.0,{'lr': 0.0001},{'lr': 1e-05},42.0,0.75442560564193,0.664569997597523,0.9349736379613356,0.3755661454875333,345.05063235373007,1.14580222729572,0.4660261729993007,0.7024580655373907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idec,wine,3.0,,2.0,{'lr': 0.01},{'lr': 0.001},42.0,0.9148795960669528,0.8914476096236206,0.9719101123595506,0.3009550607136096,83.25649805953448,1.3109726485115842,0.432718232577986,0.8124565022722866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idec,yeast,10.0,,2.0,{'lr': 0.01},{'lr': 1e-05},42.0,0.1015613580811247,0.2291340957661516,0.4535040431266846,0.1325964415366372,240.37856214595232,1.6090454503942209,0.3832819393195708,0.29509912418127554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isbm,2d10c,,,,,,,0.997949905144157,0.9969160280859258,0.9989966555183948,0.8369238431112904,47795.4934106229,0.2289092625418046,0.813729728044899,0.9634248026364832,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,
isbm,2d20c,,,,,,,0.9586943783676424,0.969748349774734,0.982860909690178,0.6334479581660428,5523.111727580395,0.5404631297569119,0.6491554264968367,0.9050792478780187,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,
isbm,2d4c,,,,,,,0.8409261850268163,0.8558951180590977,0.951332560834299,0.457661048776616,786.2480230250651,0.6249074197572222,0.6154196773557784,0.8066004966128202,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,
isbm,3spiral,,,,,,,0.070434137332878,0.0845623961101119,0.4935897435897436,0.2137928380741176,135.21886909681078,1.4003407491577249,0.4166075172247515,0.25889796992175823,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,
isbm,aggregation,,,,,,,0.7917264435444926,0.8513745553812196,0.9200507614213198,0.2752371303198725,797.3342535265382,0.7488330966727815,0.5718098553272672,0.7674150795767454,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,
isbm,compound,,,,,,,0.542784964236502,0.6922322839374193,0.7994987468671679,0.4199184719283225,500.33646541195327,0.8787913612283818,0.5322570779472741,0.6456726041264528,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,
isbm,D1,,,,,,,0.944351878233206,0.9217061035405312,0.981,0.64463112313078,2931.38581731302,0.4913969902932124,0.6705122824496229,0.8894317350901614,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,
isbm,D2,,,,,,,0.961526504012992,0.940367717640947,0.987,0.4679408981466737,1898.240935116774,0.8976997912368265,0.5269537387408625,0.8648688653264315,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,
isbm,D3,,,,,,,0.8542817574936815,0.8226784236379072,0.948,0.6005528640520995,2815.7274163522407,0.6243780720802512,0.6156202285588326,0.8195053636005698,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,
isbm,D4,,,,,,,0.3003355790096078,0.5149729647203067,0.999,0.414589588578256,1191.8972288670448,0.680786510250156,0.5949595584576457,0.5340672029258996,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,
isbm,D5,,,,,,,0.1804525253216979,0.4302827442867986,1.0,0.4185515005710738,928.3760079378844,0.6651298620476487,0.6005537602756561,0.4818772329826979,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,
isbm,ecoli,,,,,,,0.3928939055560875,0.3807249800769732,0.6220238095238095,0.3317445698003215,124.60869847809892,1.0683551678029042,0.4834759598189526,0.47581009960422654,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,
isbm,elly2d10c13s,,,,,,,0.3191468100576294,0.4965879042955063,0.5869098712446352,0.262836053217362,975.0669078026864,3.1745109386468844,0.2395490189622398,0.44824175390159193,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,
isbm,glass,,,,,,,0.2241291483946065,0.313743332589295,0.4345794392523364,0.4515459005676695,122.7637500401018,1.1925614604903911,0.4560875569601313,0.3926795486372243,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,
isbm,ionosphere,,,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7999999999999999,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,
isbm,s1,,,,,,,0.985348366982137,0.9857739411700608,0.993,0.7078144873428719,22241.238449326887,0.3678112534759236,0.7310950231318609,0.9345276434931324,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,
isbm,s2,,,,,,,0.9420019282285318,0.9520914832682744,0.9726,0.6151281331167916,12709.5484840353,0.474115811760428,0.6783727520063526,0.8946883096446486,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,
isbm,sonar,,,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7999999999999999,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,
isbm,statlog,,,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7999999999999999,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,
isbm,unbalance,,,,,,,0.999976887161302,0.9993862441538686,0.9998461538461538,0.8323813847590716,72991.64430941903,0.3572728386823058,0.7367715403270277,0.9567088472877765,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,
isbm,wdbc,,,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7999999999999999,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,
isbm,wine,,,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7999999999999999,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,
isbm,yeast,,,,,,,0.1692126302558132,0.2009187694635154,0.387466307277628,0.2064214179377568,242.99672020622543,1.6949691440387735,0.3710617623255476,0.30753436866989187,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,
kmeans,2d10c,9.0,random,,,,,0.9458707762741256,0.9643114105643324,0.9672240802675586,0.7594687962507425,30170.29574739614,0.4465179773482099,0.6913152934560987,0.9143662759867273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,
kmeans,2d20c,20.0,k-means++,,,,,0.951538019420327,0.9661557924545188,0.971654581410679,0.6397645189245779,5690.533822919597,0.5335298186895837,0.6520903524748607,0.9016590888434655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,
kmeans,2d4c,4.0,random,,,,,0.6832414492698581,0.7816238835508429,0.899188876013905,0.5319000258645342,1017.752005816568,0.639253772491503,0.6100336731146266,0.743571857345517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,
kmeans,3spiral,3.0,k-means++,,,,,-0.0058708147887422,-0.0054188141226816,0.3493589743589743,0.3601373488007363,237.5913060515121,0.878504059199234,0.5323384823699975,0.220751072636093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,
kmeans,aggregation,7.0,random,,,,,0.7337645966965138,0.8395699870353327,0.901015228426396,0.4736899756648341,1292.4876582080162,0.7034697816773547,0.5870371231448147,0.768158963063264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,
kmeans,compound,6.0,k-means++,,,,,0.6119601110208136,0.7630271563163941,0.8847117794486216,0.4534824130723219,648.8618693249665,0.8423998168471812,0.5427703535659575,0.7004014762161594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,
kmeans,D1,3.0,k-means++,,,,,0.9821173784975068,0.9690841238806026,0.994,0.6513859913483638,3027.624938372373,0.4902336582504209,0.6710357093759579,0.917002620785865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,
kmeans,D2,3.0,random,,,,,0.5797490329408376,0.6059427758364224,0.814,0.5105026596963953,2631.0412578887704,0.721333555020187,0.5809449290543066,0.6462521542063752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,
kmeans,D3,3.0,k-means++,,,,,0.8433901843964753,0.826305651511007,0.944,0.6416704568968569,3569.423398070805,0.577410210035001,0.6339505054793649,0.8228686185212024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,
kmeans,D4,2.0,k-means++,,,,,0.5036031082019915,0.4023867337732899,0.855,0.5015767062849928,1418.8663513166778,0.8028955722205241,0.554663295760584,0.562920952797142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,
kmeans,D5,2.0,k-means++,,,,,-0.0009859719280806,-0.0007114077665503,0.502,0.3612179612350801,609.6096095244225,1.1526094876085118,0.4645524447218578,0.2322678266873045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,
kmeans,ecoli,8.0,k-means++,,,,,0.6887302773612217,0.6189632705836686,0.8363095238095238,0.3220125407050745,137.73231823462535,1.0687492644507517,0.4833838576689466,0.6541591129493398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,
kmeans,elly2d10c13s,10.0,k-means++,,,,,0.4001330895269891,0.5698798602024552,0.6241058655221745,0.4090676336614447,2773.525754014036,0.7613287659428648,0.5677531755206902,0.5509597454132189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,
kmeans,glass,6.0,k-means++,,,,,0.1977670183865814,0.3519031127344385,0.5373831775700935,0.3457401060188383,74.06597486550477,1.4841593196739586,0.4025506705951727,0.38984261538546705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,
kmeans,ionosphere,2.0,random,,,,,0.177606854737686,0.1330081904044343,0.7122507122507122,0.293415410397893,115.03602259089118,1.535024203524663,0.3944735512227511,0.3331984809297717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,
kmeans,s1,15.0,k-means++,,,,,0.9949535486255748,0.9945527325071908,0.9976,0.7115540295814881,22674.53184568452,0.3655058475878822,0.7323293428339868,0.9410001658959781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,
kmeans,s2,15.0,k-means++,,,,,0.958525124344419,0.9643758157709494,0.9802,0.6263135586373649,13481.66956101564,0.4653214011265338,0.6824441376691854,0.905765950501259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,
kmeans,sonar,2.0,k-means++,,,,,0.0108691554403672,0.0086816823122058,0.5625,0.1583983661073262,42.78606578628887,2.1161429718956244,0.3209095375337275,0.2100344484830682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,
kmeans,statlog,7.0,random,,,,,0.5048519298102295,0.6111271745842497,0.6696969696969697,0.3332081274448639,1426.0917608885277,1.1918412261817344,0.4562374263495516,0.5807079836674823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,
kmeans,unbalance,8.0,k-means++,,,,,1.0,1.0,1.0,0.8325457409165327,73547.55859802189,0.3578101662419855,0.73647997699686,0.9569025717913392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,
kmeans,wdbc,2.0,k-means++,,,,,0.7301749027614344,0.6225724776699422,0.9279437609841829,0.3845494883485513,364.0930516256972,1.136335291088197,0.4680913170191672,0.6838826707646031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,
kmeans,wine,3.0,k-means++,,,,,0.8536602842727952,0.8400068384414524,0.949438202247191,0.3008938518500134,83.35112750771908,1.3086395800210653,0.4331555296261859,0.7764488951866133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,
