dataset,algorithm,dimensions,n_samples,execution_time,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
D3_10,skinnydip,10,1000,0.163939905166626,0.3907579458964571,0.4484997931268236,0.9759999999999998,-0.29802512793320535,40.74190452475187,2.838861695642648
D3_10,specialK,10,1000,0.27490279674530027,0.520996280000516,0.6591626230566849,0.6532,0.48995665374031716,862.7118430241405,0.9355611707822282
D3_10,subkmeans,10,1000,0.02050907611846924,1.0,1.0,1.0,0.7120109711880059,2696.773656279197,0.5006649826652784
D3_10,xmeans,10,1000,0.11505329608917236,1.0,1.0,1.0,0.7120109711880059,2696.773656279197,0.5006649826652784
D3_10,mddbscan,10,1000,0.033366847038269046,0.9789342601274195,0.961903761497107,0.994,0.6563456884184149,1666.9683290857815,1.4961692891698057
D3_10,mdbscan,10,1000,0.23004331588745117,0.12235001522220276,0.16336637206138208,0.548,0.008043246827046279,81.86785809263893,3.3473941675568795
D3_10,amddbscan,10,1000,1.045030951499939,0.4799996642493703,0.5278996211034169,0.6740000000000002,0.28283211881992715,248.70245231379016,23.636327287049735
D3_10,diana,10,1000,0.018454480171203613,1.0,1.0,1.0,0.7120109711880059,2696.773656279197,0.5006649826652784
D3_2,dipInit,2,1000,0.02598605155944824,0.7742652231063915,0.7706019603341006,0.916,0.6168017910201439,3015.3386157762734,0.61335927372559
D3_2,dipNSub,2,1000,0.002615666389465332,0.5576754557513608,0.6900393141906707,0.667,0.552717370370056,1549.325564005791,0.5040843831070614
D3_3,dipInit,3,1000,0.018581914901733398,0.9940030543120736,0.9888446084616648,0.9979999999999999,0.7677693914499778,6235.7682307547075,0.3935118226701437
D3_3,dipNSub,3,1000,0.030544066429138185,0.8819449280329985,0.882163422487215,0.958,0.6854880642627251,3529.8005954699956,0.48371025852615385
D3_4,dipInit,4,1000,0.04021198749542236,0.9559843394578612,0.9439039446531401,0.985,0.6788139760494626,4259.841397077025,0.5461091859438784
D3_4,dipNSub,4,1000,0.046666860580444336,1.0,1.0,1.0,0.6785456467452143,4217.260865998962,0.538960976538197
D3_5,dipInit,5,1000,0.06797547340393066,0.9762667974100824,0.9655006848076761,0.9920000000000002,0.6953328848998235,2593.514318055878,0.49630054379877037
D3_5,dipNSub,5,1000,0.02064366340637207,0.9940120542038231,0.9888473650715077,0.9979999999999999,0.6984350280159612,2622.6910316269436,0.4914269092384667
D3_6,dipInit,6,1000,0.0823258638381958,1.0,1.0,1.0,0.7430050705761267,3429.413813166745,0.4638689990525454
D3_6,dipNSub,6,1000,0.045054388046264646,0.9969970000481382,0.9937902427485362,0.999,0.7417296661792953,3392.6157114480084,0.46541114637231884
D3_7,dipInit,7,1000,0.1200291395187378,1.0,1.0,1.0,0.7016063457005968,3366.8404545389144,0.5099016726917114
D3_7,dipNSub,7,1000,0.04897408485412598,0.9559177245526321,0.9438827525924461,0.985,0.6799664662042569,2826.633125439941,0.550174279708475
D3_8,dipInit,8,1000,0.12420897483825684,1.0,1.0,1.0,0.7613923457661579,4039.6648859071706,0.42292421289699966
D3_8,dipNSub,8,1000,0.017196917533874513,0.9910181897348982,0.9843760567708447,0.9970000000000001,0.7575018102192297,3892.7679585179094,0.42703422270151387
D3_9,dipInit,9,1000,0.18914475440979003,1.0,1.0,1.0,0.7108448746710125,3632.793178723542,0.5323799152716494
D3_9,dipNSub,9,1000,0.02037627696990967,0.9969970000481382,0.9937902427485362,0.999,0.7102100697727917,3618.5242227570443,0.5334065667996375
D3_10,dipInit,10,1000,0.36316347122192383,1.0,1.0,1.0,0.7120109711880059,2696.773656279197,0.5006649826652784
D3_10,dipNSub,10,1000,0.03920931816101074,0.9970015045323002,0.9937916163564401,0.999,0.71014156727302,2650.026460309571,0.5016177463782265
D3_2,bang,2,1000,1.0585582971572876,0.8291322253427043,0.7431289054070537,0.9869999999999999,0.13542568621340093,279.41907477835787,0.5868273049339353
D3_2,bsas,2,1000,0.005221319198608398,0.776365237794369,0.7785123532963365,0.9549999999999998,0.5747202423650635,2671.3097510085536,1.1726876660526724
D3_2,clique,2,1000,0.019251751899719238,0.7636251102110432,0.7820872709526508,0.9120000000000001,0.4333872996638496,990.5448862865853,0.7857654368602438
D3_2,cure,2,1000,0.03410837650299072,0.9528512768141685,0.932948021414363,0.984,0.6277778213681684,3256.974227461468,0.5821874252083078
D3_2,mbsas,2,1000,0.005000662803649902,0.78051124822641,0.7841572686816385,0.959,0.5798690396107469,2753.660914495554,1.1109650442169183
D3_2,rock,2,1000,8.454029512405395,0.9073786364764589,0.8770130130145466,0.968,0.6359405109521352,3415.4506708661947,0.5797114343528157
D3_2,somsc,2,1000,0.005272197723388672,0.8433901843964753,0.8263056515110069,0.9439999999999997,0.6384025501605961,3522.891202464376,0.5779364510650512
D3_2,syncsom,2,1000,2.325584554672241,0.9385781705394084,0.9186389704684448,0.9789999999999999,0.6301905215642811,3296.3922190479852,0.5818555189260505
D3_2,ttsas,2,1000,0.0050024747848510746,0.7797179948584556,0.7532304637124757,0.9259999999999999,0.5746449999702976,2227.944171182123,0.7107833975701275
D3_2,isbm,2,1000,0.007176113128662109,0.8542817574936816,0.8226784236379071,0.9480000000000001,0.6005528640520995,2815.7274163522407,0.6243780720802512
D3_2,drc,2,1000,0.4758460283279419,0.8930904097307548,0.8617438135234187,0.984,0.5597524573337085,1306.8235523218943,3.3356942386419766
D3_3,bang,3,1000,0.5796809673309327,0.5698506952047974,0.7278186871366792,0.6690000000000002,0.31445138460675726,620.5729063425008,0.857131989299708
D3_3,bsas,3,1000,0.017742919921875,0.8696417081030228,0.9047455502512152,1.0,0.6088913584983434,4546.575008093699,1.6045243088043963
D3_3,clique,3,1000,0.044280409812927246,0.5451375411849704,0.6569600627583334,0.721,0.2664127712938752,393.70849669898155,1.0477955565645833
D3_3,cure,3,1000,0.05659439563751221,1.0,1.0,1.0,0.7682092134467944,6247.370255851756,0.39285426587755934
D3_3,mbsas,3,1000,0.005268359184265136,0.8696417081030228,0.9047455502512152,1.0,0.6088913584983434,4546.575008093699,1.6045243088043963
D3_3,rock,3,1000,8.403685569763184,1.0,1.0,1.0,0.7682092134467944,6247.370255851756,0.39285426587755934
D3_3,somsc,3,1000,0.01801142692565918,1.0,1.0,1.0,0.7682092134467944,6247.370255851756,0.3928542658775594
D3_3,syncsom,3,1000,5.965417790412903,0.7084044816734302,0.7228407038473218,0.9301,0.48745503411169117,1134.1651103460283,1.1668323918924977
D3_3,ttsas,3,1000,0.004914307594299316,0.9452071723867977,0.9379979152701668,1.0,0.5591065864627333,2332.315713508663,0.9866730446792124
D3_3,isbm,3,1000,0.014466333389282226,0.9969970000481382,0.9937902427485362,0.999,0.7679324560613764,6239.349307809482,0.39303650736429285
D3_3,drc,3,1000,0.5293633699417114,0.8778449076067766,0.8901614751525081,0.9979999999999999,0.5824831191049242,3063.7806146748635,7.0034750566024915
D3_4,bang,4,1000,0.9811431884765625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D3_4,bsas,4,1000,0.02405405044555664,0.8500515714418764,0.8683427070262437,0.9879999999999999,0.5903858837689,3032.825055128571,1.851526969447272
D3_4,clique,4,1000,0.5979980945587158,0.22299712504056615,0.3755244810366153,0.5490000000000002,0.4415251359760024,712.0627286652209,0.5967027299820965
D3_4,cure,4,1000,0.0442392110824585,0.5709514920624085,0.7291883662066653,0.6690000000000002,0.5477239105924244,1530.84925104637,0.49387434314698747
D3_4,mbsas,4,1000,0.005169415473937988,0.8541049756340013,0.8733213546722162,0.99,0.5849684439428727,2993.4268783030557,1.9964773817222536
D3_4,rock,4,1000,8.132304620742797,0.5709470671585815,0.7283215211110899,0.6690000000000002,0.500009098182842,1020.1286572343727,0.45212628312686737
D3_4,somsc,4,1000,0.005606436729431152,0.9617326667146948,0.9496893316344182,0.9869999999999999,0.6793952896711393,4264.066284238675,0.5447155175361911
D3_4,syncsom,4,1000,5.415694999694824,0.6635348814988291,0.681064107016095,0.9315,0.4409018763137732,917.5541108208624,1.7621757028723048
D3_4,ttsas,4,1000,0.005498552322387695,0.8583119909425017,0.8279159725007419,0.991,0.5355933117800004,783.4821878935492,0.9944819229287306
D3_4,isbm,4,1000,0.025456881523132323,0.9531242740459989,0.9411043239045075,0.984,0.6719132963122266,4094.638661805127,0.5599813364733112
D3_4,drc,4,1000,0.5101191997528076,0.8681133110798427,0.8998365699600768,0.999,0.5899140590794589,2700.4901241033654,13.224765901598209
D3_5,bang,5,1000,0.677475118637085,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D3_5,bsas,5,1000,0.018645334243774413,0.858146584550726,0.8845336638494012,0.9949999999999999,0.5852696634143306,1975.1050287059538,1.566206695813507
D3_5,clique,5,1000,6.06153507232666,0.42691392729848954,0.559938329664961,0.625,0.33333917964104604,327.1632506939669,1.0274699242977778
D3_5,cure,5,1000,0.05110883712768555,1.0,1.0,1.0,0.6982374962175601,2613.7615429071993,0.49129532850188473
D3_5,mbsas,5,1000,0.005419611930847168,0.858146584550726,0.8845336638494012,0.9949999999999999,0.5852696634143306,1975.1050287059538,1.566206695813507
D3_5,rock,5,1000,8.59522545337677,0.9735157934333785,0.9469871179834127,1.0,0.45462062234782125,308.9430471326318,0.61741685708894
D3_5,somsc,5,1000,0.005201649665832519,0.4439477597051161,0.6468026127713526,0.667,0.34664694142093483,475.49767772494226,1.660300552108017
D3_5,syncsom,5,1000,4.204220104217529,0.5756348031091837,0.6202877729738446,0.9187,0.2665732061509408,334.475055436683,1.90716999184828
D3_5,ttsas,5,1000,0.005794143676757813,0.7986952062440053,0.7712311334654888,1.0,0.4948278710617437,318.8521290768181,0.9481833375879626
D3_5,isbm,5,1000,0.17322378158569335,0.8697920759421841,0.8953688754886603,0.9979999999999999,0.5754996921172132,1430.747270867588,1.5804363698146857
D3_5,drc,5,1000,0.5295616865158081,0.8649073044535234,0.875664886413718,0.999,0.49789412073585926,1062.3158636686692,5.370489606021544
D3_6,bang,6,1000,0.48506889343261717,0.5705711831835333,0.7332037453413733,0.667,0.5655695074622787,1039.617700807887,0.6217724753407808
D3_6,bsas,6,1000,0.006150650978088379,0.8744079341934787,0.9069451665918755,1.0,0.5984094785125222,2472.6340117433147,1.7954863304884896
D3_6,clique,6,1000,69.50567696094512,0.011261600917973869,0.09265554449103909,0.388,-0.083451254102481,23.63933727673967,1.1844270397771346
D3_6,cure,6,1000,0.05640869140625,1.0,1.0,1.0,0.7430050705761267,3429.413813166745,0.4638689990525454
D3_6,mbsas,6,1000,0.005627107620239258,0.8744079341934787,0.9069451665918755,1.0,0.5984094785125222,2472.6340117433147,1.7954863304884896
D3_6,rock,6,1000,8.173036122322083,0.9466840414081007,0.8948469541975654,1.0,0.4661118304817126,224.83956634441716,0.6248644399236667
D3_6,somsc,6,1000,0.0054920434951782225,1.0,1.0,1.0,0.7430050705761267,3429.413813166745,0.4638689990525454
D3_6,syncsom,6,1000,7.472433567047119,0.4774014457788356,0.5532832192212165,0.8838000000000001,0.2027102716826772,303.1430104890765,2.531465010818061
D3_6,ttsas,6,1000,0.005921363830566406,0.803992947243996,0.7633126643963779,1.0,0.5205364572396058,322.6846357330527,0.8369113916465192
D3_6,isbm,6,1000,0.2956113338470459,1.0,1.0,1.0,0.7430050705761267,3429.413813166745,0.4638689990525454
D3_6,drc,6,1000,0.5067072629928588,0.9081633072294247,0.8961159493120204,1.0,0.48927769973631535,1183.6545790607906,2.9016792062969223
D3_7,bang,7,1000,0.5896799087524414,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D3_7,bsas,7,1000,0.005399370193481445,0.8707217606954198,0.9052401959073755,1.0,0.561495917341081,2267.8675746022354,4.648122921276064
D3_7,cure,7,1000,0.05917494297027588,1.0,1.0,1.0,0.7016063457005968,3366.8404545389144,0.5099016726917114
D3_7,mbsas,7,1000,0.005608415603637696,0.8707217606954198,0.9052401959073755,1.0,0.561495917341081,2267.8675746022354,4.648122921276064
D3_7,rock,7,1000,8.274209475517273,0.8061623403955499,0.6518508537670498,1.0,0.46327987259087255,101.52389076419512,0.7081533150261308
D3_7,somsc,7,1000,0.005823397636413574,1.0,1.0,1.0,0.7016063457005968,3366.8404545389144,0.5099016726917114
D3_7,syncsom,7,1000,5.5864108324050905,0.4508342981391906,0.5393452488352117,0.8699999999999999,0.16958564431116024,283.00467062725477,2.446685775857273
D3_7,ttsas,7,1000,0.007392168045043945,0.7649302227986723,0.661884260989914,1.0,0.49351106190527927,209.777015921469,0.9135059506488249
D3_7,isbm,7,1000,1.3228370428085328,1.0,1.0,1.0,0.7016063457005968,3366.8404545389144,0.5099016726917114
D3_7,drc,7,1000,0.5739201545715332,0.9499551482108514,0.9426639197981752,1.0,0.485606202870523,1715.5697019844156,2.1381076971178454
D3_8,bang,8,1000,0.6150821447372437,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D3_8,bsas,8,1000,0.0064072847366333004,0.8724875066247227,0.9060536438983137,1.0,0.5837919976280784,2741.922416431978,3.5521803178498366
D3_8,cure,8,1000,0.06790306568145751,1.0,1.0,1.0,0.7613923457661579,4039.6648859071706,0.4229242128969998
D3_8,mbsas,8,1000,0.02002861499786377,0.8724875066247227,0.9060536438983137,1.0,0.5837919976280784,2741.922416431978,3.5521803178498366
D3_8,rock,8,1000,8.169105648994446,0.7662465260204987,0.5767595238223543,1.0,0.501936241055845,104.0021812952206,0.7549433324026794
D3_8,somsc,8,1000,0.006236767768859864,0.4437482825940786,0.64671938667013,0.667,0.3513090050935369,454.7004623288734,1.8158199655230178
D3_8,syncsom,8,1000,12.487575793266297,0.32181402084672206,0.4653756386620291,0.8215999999999999,-0.1404509973004139,162.83314218094714,2.9110324253153106
D3_8,ttsas,8,1000,0.023029470443725587,0.7429724501606598,0.6271585008125113,1.0,0.3913323334061953,221.37627960348271,0.952493079805507
D3_8,isbm,8,1000,4.255006599426269,1.0,1.0,1.0,0.7613923457661579,4039.6648859071706,0.4229242128969998
D3_8,drc,8,1000,0.5204803228378296,0.9751223482037183,0.9623502628766794,0.999,0.5052184584485395,2007.3672244306752,1.7644283968919077
D3_9,bang,9,1000,0.7384323835372925,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D3_9,bsas,9,1000,0.00664973258972168,0.8609678994171229,0.8862409134246592,0.9960000000000001,0.562425570681122,2345.438039681407,5.111511518309728
D3_9,cure,9,1000,0.07664878368377685,1.0,1.0,1.0,0.7108448746710125,3632.793178723542,0.5323799152716494
D3_9,mbsas,9,1000,0.022720718383789064,0.8609678994171229,0.8862409134246592,0.9960000000000001,0.562425570681122,2345.438039681407,5.111511518309728
D3_9,rock,9,1000,10.219999313354492,0.7285926724402375,0.4528246840740204,1.0,0.5225530513446135,111.22081158848168,0.4475779326796253
D3_9,somsc,9,1000,0.005968475341796875,1.0,1.0,1.0,0.7108448746710125,3632.793178723542,0.5323799152716494
D3_9,syncsom,9,1000,6.915531015396118,0.2184208255501398,0.42510697390597363,0.792,-0.18250832715324306,142.56566367585017,3.288059444383947
D3_9,ttsas,9,1000,0.03974609375,0.7290808453562836,0.5242466229489012,1.0,0.4058591540621882,143.2395610584643,0.7579873001778995
D3_9,isbm,9,1000,15.583427476882935,1.0,1.0,1.0,0.7108448746710125,3632.793178723542,0.5323799152716494
D3_9,drc,9,1000,0.5274445533752441,0.9752587218461122,0.9653119334699698,1.0,0.4933200695237011,1835.179856686425,2.144060679324749
D3_10,bang,10,1000,0.8590383768081665,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D3_10,bsas,10,1000,0.006252503395080567,0.8695729521546444,0.904714135450957,1.0,0.5543996273974411,1825.3027230043251,4.034382724986204
D3_10,cure,10,1000,0.08860681056976319,1.0,1.0,1.0,0.7120109711880059,2696.773656279197,0.5006649826652784
D3_10,mbsas,10,1000,0.006474137306213379,0.8695729521546444,0.904714135450957,1.0,0.5543996273974411,1825.3027230043251,4.034382724986204
D3_10,rock,10,1000,7.995555114746094,0.7263322973873618,0.4338906475808037,1.0,0.39947344649629823,77.40450660758873,0.27074051733406257
D3_10,somsc,10,1000,0.020887017250061035,0.44363428559139206,0.6466718573930381,0.667,0.3640126627896931,504.91794189828835,2.3496871666139034
D3_10,syncsom,10,1000,7.521039366722107,0.2114132991158646,0.41620370910449606,0.7953,-0.19923663302731925,110.74833969294298,3.5957916829948227
D3_10,ttsas,10,1000,0.04201176166534424,0.7278842934944085,0.49386212974893934,1.0,0.4038965509889584,93.24378996741517,0.6445104744463135
D3_10,isbm,10,1000,42.92358400821686,1.0,1.0,1.0,0.7120109711880059,2696.773656279197,0.5006649826652784
D3_10,drc,10,1000,0.540594506263733,0.9838178362824819,0.9753772368278385,0.999,0.5052820936559711,1774.1382320268763,1.5177537487429316
D3_2,autoclustering,2,1000,5.768488073348999,0.6154564896279966,0.6506223445588537,0.8164000000000001,0.6055488802166875,2783.2999110201276,0.5856172057736001
D3_2,acedec,2,1000,163.11917691230775,0.712281542571906,0.7426170968651139,0.8821999999999999,0.5670368723430762,2415.2078776676253,0.7146685304179401
D3_2,aec,2,1000,5.9163061618804935,0.4502491304362355,0.44672572550263256,0.5433999999999999,0.30116952502163097,2621.9791147812984,0.27952503808812745
D3_3,autoclustering,3,1000,5.750033617019653,0.9141142366367067,0.9466407490682747,0.9334,0.7438865231518852,5368.389377152108,0.40537224462278154
D3_3,acedec,3,1000,157.58869562149047,0.9993994000096276,0.9987580485497073,0.9998000000000001,0.7681538619697108,6245.7660662433,0.39289071417490606
D3_3,aec,3,1000,5.956249141693116,0.19939940000962766,0.19875804854970722,0.19980000000000003,0.06085325305466647,3745.8245436366137,-0.16420266616254658
D3_4,autoclustering,4,1000,5.424859046936035,0.9362139629833482,0.9285513725515802,0.9777999999999999,0.6756374641969598,4210.074451832744,0.5542110157689002
D3_4,acedec,4,1000,148.64279289245604,0.8371879346670822,0.8550263156657693,0.9376,0.6233781184046389,3359.7442907989025,0.6845560565082709
D3_4,aec,4,1000,5.585247135162353,0.877086803914205,0.8911783248125195,0.9494,0.6352715717794396,3633.057554269771,0.6543417788112839
D3_5,autoclustering,5,1000,5.50677456855774,0.9061052813724718,0.9360947737441958,0.9306000000000001,0.6649343441907392,2283.4085071351865,0.5362564415150551
D3_5,acedec,5,1000,143.21858577728273,0.929350179730854,0.9405457810976291,0.9704,0.6625124262609469,2303.148372321911,0.5773024433387794
D3_5,aec,5,1000,5.510192728042602,0.5922311046836966,0.5867340909510549,0.5974,0.3587824005693118,2096.156783642739,0.19267778966827237
D3_6,autoclustering,6,1000,5.447548770904541,1.0,1.0,1.0,0.7430050705761269,3429.4138131667437,0.4638689990525454
D3_6,acedec,6,1000,112.61793994903564,0.6,0.6,0.6,0.3944040564609015,2743.3310505333952,0.17109519924203628
D3_6,aec,6,1000,5.720705509185791,0.5988006108624148,0.597768921692333,0.5996,0.39401357512701407,2734.0108796522977,0.17156297893289968
D3_7,autoclustering,7,1000,5.694822549819946,1.0,1.0,1.0,0.7016063457005967,3366.8404545389144,0.5099016726917114
D3_7,acedec,7,1000,151.45146160125734,0.9952462031256648,0.9930979005095167,0.9984,0.6997403848460125,3327.424448856921,0.5127355233896199
D3_7,aec,7,1000,5.624718141555786,0.596403648819022,0.593402181596209,0.5988,0.3603973181901579,2678.1710051322034,0.2092826885213821
D3_8,autoclustering,8,1000,5.874580526351929,1.0,1.0,1.0,0.7613923457661579,4039.6648859071706,0.42292421289699966
D3_8,acedec,8,1000,147.96762561798096,1.0,1.0,1.0,0.7613923457661579,4039.6648859071706,0.42292421289699966
D3_8,aec,8,1000,5.554226493835449,1.0,1.0,1.0,0.7613923457661579,4039.6648859071706,0.42292421289699966
D3_9,autoclustering,9,1000,5.895675182342529,1.0,1.0,1.0,0.7108448746710124,3632.793178723542,0.5323799152716494
D3_9,acedec,9,1000,147.82614159584045,0.9987988000192554,0.9975160970994145,0.9996,0.710590952711724,3627.085596336944,0.5327905758828446
D3_9,aec,9,1000,5.521026372909546,0.978013137206889,0.9733598045383985,0.9924,0.7012531496993193,3442.7035591023327,0.5485157065738446
D3_10,autoclustering,10,1000,5.915781116485595,1.0,1.0,1.0,0.7120109711880059,2696.773656279197,0.5006649826652784
D3_10,acedec,10,1000,147.64460406303405,1.0,1.0,1.0,0.7120109711880059,2696.773656279197,0.5006649826652784
D3_10,aec,10,1000,5.500938796997071,0.6,0.6,0.6,0.3696087769504047,2157.2189250233578,0.2005319861322227
D3_2,dcn,2,1000,3.705248737335205,0.8593260010556378,0.842142013735535,0.95,0.6348385516415648,3428.65800661319,0.5882917566826831
D3_2,ddc,2,1000,2.718679094314575,0.949945508139499,0.929035029769166,0.983,0.6288672783170857,3284.4366091089687,0.5807453009206136
D3_2,dec,2,1000,3.531777763366699,0.9413307604076067,0.9193951354809038,0.9800000000000001,0.6314522748755098,3333.0534598134727,0.5788837898385584
D3_2,deepect,2,1000,7.9635382175445555,0.5633302588256193,0.7057991317097809,0.667,0.548788657793488,1516.6364521380485,0.5036592087047391
D3_2,dipdeck,2,1000,2.951508378982544,0.9384534354655092,0.9158200163115275,0.9789999999999999,0.6320892738741709,3349.8862107018276,0.5792706653321115
D3_2,dipencoder,2,1000,51.910289716720584,0.9281864113812933,0.8982722986807007,0.9753999999999999,0.6312335260543884,3344.3443416889977,0.5790839160465413
D3_2,dkm,2,1000,2.5504316329956054,0.8488156262529616,0.8324701299077256,0.946,0.6371677764455589,3486.208561505247,0.5858683304157978
D3_2,idec,2,1000,4.191673612594604,0.9213886148620777,0.8966400208264705,0.9730000000000001,0.6362541110897834,3424.8879844544217,0.5788048866527679
D3_2,n2d,2,1000,2.657854604721069,0.949945508139499,0.929035029769166,0.983,0.6288672783170857,3284.4366091089687,0.5807453009206136
D3_2,vade,2,1000,4.55918140411377,0.9557629082057699,0.9339857083938996,0.985,0.624815923908584,3180.506604922149,0.5847644453525839
D3_3,dcn,3,1000,3.7302921295166014,1.0,1.0,1.0,0.7682092134467944,6247.370255851756,0.3928542658775594
D3_3,ddc,3,1000,2.705169343948364,1.0,1.0,1.0,0.7682092134467944,6247.370255851757,0.39285426587755934
D3_3,dec,3,1000,3.546910858154297,1.0,1.0,1.0,0.7682092134467944,6247.370255851756,0.3928542658775594
D3_3,deepect,3,1000,7.919988203048706,0.5716725949351892,0.7337097087878176,0.667,0.5483238257930725,1156.8471450629818,0.6240425774469133
D3_3,dipdeck,3,1000,2.951037359237671,1.0,1.0,1.0,0.7682092134467944,6247.370255851757,0.3928542658775594
D3_3,dipencoder,3,1000,51.577482509613034,1.0,1.0,1.0,0.7682092134467944,6247.370255851757,0.3928542658775594
D3_3,dkm,3,1000,2.561735820770264,1.0,1.0,1.0,0.7682092134467944,6247.370255851756,0.3928542658775594
D3_3,idec,3,1000,4.180019569396973,1.0,1.0,1.0,0.7682092134467944,6247.370255851756,0.3928542658775594
D3_3,n2d,3,1000,2.630469226837158,1.0,1.0,1.0,0.7682092134467944,6247.370255851757,0.3928542658775594
D3_3,vade,3,1000,4.54380784034729,0.568737606227129,0.7281730649173173,0.667,0.323241721440711,578.3411566835691,0.7124470841972714
D3_4,dcn,4,1000,3.7171984672546388,0.9940120542038231,0.9888473650715077,0.998,0.6797554618098259,4253.069226370589,0.5376538861318264
D3_4,ddc,4,1000,2.6977938175201417,0.9970015045323002,0.9937916163564401,0.999,0.6791731039749709,4236.0604526210955,0.5382972355825909
D3_4,dec,4,1000,3.545276069641113,0.9910316759581932,0.9843802038042334,0.9970000000000001,0.6797108409355842,4257.729300382067,0.537800441049269
D3_4,deepect,4,1000,7.959373474121094,0.5716725949351892,0.7337097087878176,0.667,0.7002746325746966,3016.4282564399196,0.4136910650289881
D3_4,dipdeck,4,1000,3.2157687187194823,0.5716725949351892,0.7337097087878176,0.667,0.7002746325746966,3016.4282564399196,0.4136910650289881
D3_4,dipencoder,4,1000,51.7930495262146,0.9922238272564451,0.9861670683111432,0.9974000000000001,0.679875658841074,4255.459053215187,0.5379334204656686
D3_4,dkm,4,1000,2.557038688659668,0.9733414081860785,0.9621543457563968,0.991,0.6784478206416781,4231.109532333182,0.5449793466692845
D3_4,idec,4,1000,4.169379138946534,0.9910316759581932,0.9843802038042334,0.9970000000000001,0.6797108409355842,4257.729300382067,0.537800441049269
D3_4,n2d,4,1000,2.6292076110839844,0.9970015045323002,0.9937916163564401,0.999,0.6791731039749709,4236.0604526210955,0.5382972355825909
D3_4,vade,4,1000,4.511764669418335,0.4439739368102237,0.6469400732509615,0.667,0.46488861282052385,1526.5603160033004,1.5189963596083367
D3_5,dcn,5,1000,3.7176066875457763,0.9970015045323002,0.9937916163564401,0.999,0.6988473898981133,2626.2750814047167,0.490778499851751
D3_5,ddc,5,1000,2.65079984664917,0.9970015045323002,0.9937916163564401,0.999,0.6988473898981133,2626.275081404717,0.490778499851751
D3_5,dec,5,1000,3.562686252593994,1.0,1.0,1.0,0.6982374962175601,2613.7615429071993,0.49129532850188484
D3_5,deepect,5,1000,7.938768815994263,0.5716725949351892,0.7337097087878176,0.667,0.5362002551992834,982.0866121818439,0.7083671650679012
D3_5,dipdeck,5,1000,2.980621671676636,0.9970015045323002,0.9937916163564401,0.999,0.6988473898981133,2626.2750814047167,0.490778499851751
D3_5,dipencoder,5,1000,51.36799068450928,0.9952096433630586,0.9910778920572063,0.9984,0.6988713585232624,2627.8580833932547,0.490896811246823
D3_5,dkm,5,1000,2.7779139995574953,0.9940120542038231,0.9888473650715077,0.998,0.6987393333119348,2628.0628622359254,0.49105003373542394
D3_5,idec,5,1000,4.485975122451782,1.0,1.0,1.0,0.6982374962175601,2613.7615429071993,0.49129532850188484
D3_5,n2d,5,1000,3.0480286121368407,0.9970015045323002,0.9937916163564401,0.999,0.6988473898981133,2626.2750814047167,0.490778499851751
D3_5,vade,5,1000,5.109174489974976,1.0,1.0,1.0,0.6982374962175601,2613.7615429071993,0.49129532850188484
D3_6,dcn,6,1000,3.9664105415344237,1.0,1.0,1.0,0.7430050705761269,3429.413813166745,0.4638689990525454
D3_6,ddc,6,1000,2.924803686141968,1.0,1.0,1.0,0.7430050705761269,3429.413813166745,0.4638689990525454
D3_6,dec,6,1000,4.0040398120880125,1.0,1.0,1.0,0.7430050705761269,3429.413813166745,0.4638689990525454
D3_6,deepect,6,1000,8.73823127746582,0.5705711831835333,0.7332037453413732,0.667,0.4716505367701805,709.3637848494542,1.0110948014200782
D3_6,dipdeck,6,1000,3.517909622192383,1.0,1.0,1.0,0.7430050705761269,3429.4138131667437,0.4638689990525454
D3_6,dipencoder,6,1000,51.01226315498352,1.0,1.0,1.0,0.7430050705761269,3429.4138131667437,0.4638689990525454
D3_6,dkm,6,1000,2.554542827606201,1.0,1.0,1.0,0.7430050705761269,3429.413813166745,0.4638689990525454
D3_6,idec,6,1000,4.164466810226441,1.0,1.0,1.0,0.7430050705761269,3429.413813166745,0.4638689990525454
D3_6,n2d,6,1000,2.6145702362060548,1.0,1.0,1.0,0.7430050705761269,3429.4138131667437,0.4638689990525454
D3_6,vade,6,1000,4.543865013122558,1.0,1.0,1.0,0.7430050705761269,3429.4138131667437,0.4638689990525454
D3_7,dcn,7,1000,3.695608043670654,0.9969970000481382,0.9937902427485362,0.999,0.7011584901003488,3360.1980945485216,0.510686058085161
D3_7,ddc,7,1000,2.681594705581665,1.0,1.0,1.0,0.7016063457005967,3366.8404545389144,0.5099016726917114
D3_7,dec,7,1000,3.528290891647339,1.0,1.0,1.0,0.7016063457005967,3366.8404545389144,0.5099016726917114
D3_7,deepect,7,1000,7.886179399490357,0.5705711831835333,0.7332037453413733,0.667,0.6053242140518298,1531.695955114956,0.5183486708896551
D3_7,dipdeck,7,1000,2.9480648040771484,1.0,1.0,1.0,0.7016063457005967,3366.8404545389144,0.5099016726917114
