significance,similarity_matrix,n_neighbors,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
0.01,SAM,3,0.671939131769409,0.7705444771655202,0.7271573604060914,0.4249738872685065,481.6073659737677,0.9960647039830518,0.5009857636401003
0.01,SAM,5,0.9117883026531309,0.9498321902990076,0.9543147208121827,0.46275338599517835,1062.1697976806756,0.5735963656054249,0.6354869786543136
0.01,SAM,10,0.7922810638924797,0.8559262364057412,0.8540609137055838,0.46510890578236525,688.6803357990922,0.719225052152556,0.5816574152103878
0.01,SAM,15,0.9007999082950111,0.9306646766595178,0.9124365482233503,0.48690314240882787,664.1308283227759,1.5817625858500368,0.3873322843396746
0.01,SAM,20,0.9007999082950111,0.9306646766595176,0.9124365482233503,0.48690314240882787,664.1308283227759,1.5817625858500368,0.3873322843396746
0.05,NAM,3,0.9737417374821773,0.9583183148545114,0.949238578680203,0.4906354011523192,1211.3767067985987,0.6904583802714551,0.5915555281753929
0.05,NAM,5,0.9544794443255543,0.9513917922513946,0.950507614213198,0.3982113234061095,534.8627034538761,1.0093305350544546,0.4976781980635651
0.05,NAM,10,0.3772154090379922,0.5346146936144898,0.5621827411167513,0.26554759350621915,215.13112666132216,1.4163360332557609,0.4138497238120495
0.05,NAM,15,0.7713405181795774,0.854068797932253,0.8553299492385786,0.5331285978973977,1138.3492079290281,0.5731248777709229,0.6356774431137177
0.05,NAM,20,0.9836660066140762,0.9728388120036745,0.9543147208121827,0.4907307834305027,1227.7732017916467,0.6787533135447711,0.5956801347354903
0.05,SAM,3,0.7110356358951803,0.8221147816817527,0.7703045685279187,0.3701410279789332,547.7069248117565,0.7771294384159737,0.5627052134656775
0.05,SAM,5,0.8751707127325963,0.9143834627986898,0.9111675126903553,0.40579152816171704,384.29127532368733,1.3279079944417096,0.42957024177402037
0.05,SAM,10,0.7974647923154419,0.8628250855032293,0.7842639593908629,0.45406053205102065,539.4217556318232,1.8371239919189306,0.3524696145985623
0.05,SAM,15,0.9138729013928266,0.9532718431999067,0.9555837563451777,0.4622566389729338,1061.4633469685227,0.5736735711668787,0.6354558012043757
0.05,SAM,20,0.8705855366505048,0.9111382904850174,0.8274111675126904,0.3934651337610811,725.7544241060031,0.7853869756783595,0.5601026632447843
0.1,NAM,3,0.9898005667112105,0.9849223572210191,0.9949238578680203,0.4762987536791372,1156.7539426348126,0.5461285787085287,0.6467767388630082
0.1,NAM,5,0.8422158514252807,0.8707942090386483,0.7817258883248731,0.43626122499415965,580.720799862499,1.4674371233744203,0.40527881765530827
0.1,NAM,10,0.9809548328871744,0.9706905114269446,0.9555837563451777,0.46228936883835026,881.4170079703567,1.0789242825500123,0.48101799973849846
0.1,NAM,15,0.9836660066140762,0.9728388120036745,0.9543147208121827,0.4907307834305027,1227.7732017916462,0.678753313544771,0.5956801347354903
0.1,NAM,20,0.9836660066140762,0.9728388120036745,0.9543147208121827,0.4907307834305027,1227.7732017916464,0.6787533135447711,0.5956801347354903
0.1,SAM,3,0.4016398497980584,0.564365734694477,0.5621827411167513,0.2939436702233487,246.60077797253723,1.3988811900373421,0.41686099509764946
0.1,SAM,5,0.7159279767523744,0.8359723617744517,0.8540609137055838,0.47728515361954743,754.072634679609,0.6321460119829876,0.6126902817873768
0.1,SAM,10,0.8089434170360936,0.8882310810796874,0.8274111675126904,0.37150769438990117,666.0819855537924,0.6728296815324546,0.5977894886967302
0.1,SAM,15,0.7664413624418902,0.8440157139601359,0.7842639593908629,0.3608289164095517,526.3793969017138,0.7901088630041432,0.5586252437864643
0.1,SAM,20,0.9007999082950111,0.9306646766595176,0.9124365482233503,0.48690314240882787,664.1308283227759,1.5817625858500368,0.3873322843396746
0.5,NAM,3,0.8356387716822979,0.8511776878136972,0.8464467005076142,0.4026412870433602,436.27666889622566,1.7841874112080105,0.3591712238818426
0.5,NAM,5,0.8620363732968698,0.897237060697734,0.8972081218274112,0.4709883242584443,929.7672723944468,0.5730359822935083,0.6357133665448556
0.5,NAM,10,0.9007999082950111,0.9306646766595176,0.9124365482233503,0.48690314240882787,664.130828322776,1.5817625858500368,0.3873322843396746
0.5,NAM,15,0.9138729013928266,0.9532718431999068,0.9555837563451777,0.4622566389729338,1061.4633469685227,0.5736735711668787,0.6354558012043757
0.5,NAM,20,0.9412873195716092,0.9357044686284706,0.8972081218274112,0.4501089962717853,773.5711858154012,0.96627914385449,0.508574788643541
0.5,SAM,3,0.6355675101394391,0.7594270892716809,0.7271573604060914,0.4699524315295687,709.5526569629249,0.7901204719113663,0.5586216211092594
0.5,SAM,5,0.8987298903336598,0.927161754351385,0.9111675126903553,0.48707996409085924,664.4121391606033,1.5818337046784823,0.38732161493899575
0.5,SAM,10,0.671939131769409,0.7705444771655202,0.7271573604060914,0.4249738872685065,481.6073659737677,0.9960647039830518,0.5009857636401003
0.5,SAM,15,0.7974647923154419,0.8628250855032293,0.7842639593908629,0.45406053205102065,539.4217556318232,1.8371239919189306,0.3524696145985623
0.5,SAM,20,0.9138729013928266,0.9532718431999067,0.9555837563451777,0.4622566389729338,1061.4633469685227,0.5736735711668787,0.6354558012043757
