significance,split_viewers_threshold,pval_strategy,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
0.005,0.1,function,0.5240793085240544,0.6207945505763729,0.657,0.636674895264855,2648.907477782697,0.49109364468843913,0.6706486903503287
0.005,0.1,bootstrap,0.5240793085240544,0.6207945505763729,0.657,0.636674895264855,2648.907477782697,0.49109364468843913,0.6706486903503287
0.01,0.005,table,0.6384398267599156,0.691451007303876,0.946,0.5087519432493408,2106.2530650820286,0.6758500131089871,0.5967121115718642
0.01,0.005,function,0.6381218699316509,0.6920880144176852,0.947,0.5100186518735775,2106.180196094799,0.6703329595710281,0.5986830315895929
0.01,0.005,bootstrap,0.6374054873860423,0.6899465501414479,0.945,0.508100015633752,2106.112165397345,0.6771785413976035,0.5962394433968214
0.01,0.01,table,0.6381218699316509,0.6920880144176852,0.947,0.5100186518735775,2106.180196094799,0.6703329595710281,0.5986830315895929
0.01,0.01,function,0.4992741842895918,0.6523901958753014,0.951,0.47632247933041466,2682.44013913694,0.6943879221434023,0.5901836214312712
0.01,0.01,bootstrap,0.6419561814931756,0.6968718376722872,0.949,0.5114051972075958,2106.182143329189,0.668668574404742,0.5992801778248423
0.01,0.05,table,0.5240793085240544,0.6207945505763729,0.657,0.636674895264855,2648.907477782697,0.49109364468843913,0.6706486903503287
0.01,0.05,function,0.5240793085240544,0.6207945505763729,0.657,0.636674895264855,2648.907477782697,0.49109364468843913,0.6706486903503287
0.01,0.05,bootstrap,0.5240793085240544,0.6207945505763729,0.657,0.636674895264855,2648.907477782697,0.49109364468843913,0.6706486903503287
0.01,0.1,table,0.5240793085240544,0.6207945505763729,0.657,0.636674895264855,2648.907477782697,0.49109364468843913,0.6706486903503287
0.01,0.1,function,0.5240793085240544,0.6207945505763729,0.657,0.636674895264855,2648.907477782697,0.49109364468843913,0.6706486903503287
0.01,0.1,bootstrap,0.5240793085240544,0.6207945505763729,0.657,0.636674895264855,2648.907477782697,0.49109364468843913,0.6706486903503287
0.1,0.005,table,0.04576312553922308,0.3625286158276512,0.997,0.3611736173734748,3101.6643718411683,0.7843634377102103,0.5604239466390619
0.1,0.005,function,0.07133695775594989,0.39192243071073346,0.999,0.35366456911410765,2746.0982678827027,0.7918465904787839,0.5580834906925813
0.1,0.005,bootstrap,0.044893479395510284,0.3533611913895925,0.999,0.3527680977486834,2856.3938782900364,0.7751556357464137,0.5633308876489144
0.1,0.01,table,0.08765491360765676,0.4141865179690972,0.998,0.35705732766449194,3028.673764956536,0.7797275611142764,0.561883752237846
0.1,0.01,function,0.06043788102998498,0.3794893949974624,0.998,0.34757913366740956,2831.464794626696,0.7816750056769133,0.561269590028328
0.1,0.01,bootstrap,0.04296877061878764,0.3544762157198352,0.999,0.3551186664154533,2970.486966429178,0.7697872868130855,0.5650396561502784
0.1,0.05,table,0.6381218699316509,0.6920880144176852,0.947,0.5100186518735775,2106.1801960947996,0.6703329595710281,0.5986830315895929
0.1,0.05,function,0.6374054873860423,0.6899465501414479,0.945,0.508100015633752,2106.112165397345,0.6771785413976035,0.5962394433968214
0.1,0.05,bootstrap,0.637805171207841,0.6901338699545183,0.945,0.5080402632117685,2106.0763908107583,0.6789568520784155,0.5956079209314279
0.1,0.1,table,0.5240793085240544,0.6207945505763729,0.657,0.636674895264855,2648.907477782697,0.49109364468843913,0.6706486903503287
0.1,0.1,function,0.6381218699316509,0.6920880144176852,0.947,0.5100186518735775,2106.1801960947996,0.6703329595710281,0.5986830315895929
0.1,0.1,bootstrap,0.6381218699316509,0.6920880144176852,0.947,0.5100186518735775,2106.180196094799,0.6703329595710281,0.5986830315895929
