,acedec,aec,affinity,agglomerative,amddbscan,autoclustering,bang,birch,bsas,clique,cure,dbscan,dcn,ddc,dec,deepect,diana,dipInit,dipMeans,dipNSub,dipdeck,dipencoder,dkm,drc,gapStatistic,gmeans,hdbscan,idec,isbm,kmeans,ldakmeans,mbsas,mdbscan,mddbscan,meanshift,n2d,optics,pgmeans,projectedDipMeans,rock,skinnydip,somsc,specialK,spectral,subkmeans,syncsom,ttsas,vade,xmeans
cure,5.4824294861699485e-06,0.0001874162697892423,0.5598855663592714,0.42988571335651704,1.5254530971731128e-10,0.3557303066906847,0.009454275901663145,0.1414460876151753,9.76755150539077e-07,5.712782247258019e-09,1.0,0.00048710304083887657,0.02616872368593426,0.0054206227297251,0.02197667305625073,0.002068907806837217,0.046992635136377636,0.00012374340423360053,0.950632334298005,2.4089789085746105e-06,0.1414460876151753,0.005960311399174856,0.03573999356024893,3.0847124854460617e-10,0.6276883987640067,0.20436587192571887,1.342844737628468e-07,0.08578237018737633,0.0017684481148814157,0.6835731632547704,0.958852250451266,3.203844409971346e-05,2.4089789085746105e-06,9.114016208400244e-10,0.25419215458785094,0.0006865842156060786,0.0002699694518271123,0.07257900615022339,0.13867427295236623,0.2949349920441251,0.0006865842156060786,0.001998353964543398,0.001216683583339373,0.08672749572556637,0.5598855663592714,1.333537616532432e-05,0.011468073022237624,8.088022816843399e-05,0.3372327907074635
dbscan,0.2902033131654078,0.8044045263688422,0.0036755986665772955,0.00696814318837613,0.003556230806947225,0.01034083724047119,0.3720847528008999,0.04366182337492108,0.1589787820245816,0.019428509245939862,0.00048710304083887657,1.0,0.2062115581590196,0.47966781725362995,0.2313146078092243,0.6835731632547706,0.13325638154829278,0.7257093080321653,0.0006129071317695356,0.21947110610970233,0.04366182337492108,0.46064006557695847,0.165174531131705,0.005005025031787902,0.00267537056726197,0.026518083570819417,0.0742369537066232,0.0767817901914154,0.7179816667337771,0.002068907806837217,0.0005900306724686555,0.5023981666413793,0.21947110610970233,0.008377850091538352,3.6925652491248684e-06,0.9260075648494723,0.8769933310190194,0.09059238305630979,0.04474922102263679,0.014671282471320435,0.9260075648494723,0.6911659230946596,0.8004148145368961,0.07592572437276024,0.0036755986665772955,0.38606358050286493,0.3372327907074635,0.6498096484686378,0.011468073022237624
dcn,0.02024763117734585,0.13060959921932325,0.10086236377893387,0.15148340437590768,2.926535333336311e-05,0.19354366517540633,0.710282770248523,0.45128679288134865,0.007527357933339696,0.0003166825719906896,0.02616872368593426,0.2062115581590196,1.0,0.5773808702960064,0.9465242903920281,0.39174374574594073,0.8123991531268748,0.10633446854698247,0.03063467803975506,0.012703062994333436,0.45128679288134865,0.5987088507922678,0.9014534815806003,4.685967955975201e-05,0.08208478689244125,0.33983676407566854,0.002294503900035716,0.6131230293263685,0.3665822094105118,0.06935402398615076,0.02984776284179813,0.053018202073516374,0.012703062994333436,9.599357582534829e-05,0.0007684250722899133,0.24152547990955453,0.1559476310141792,0.6684839116062078,0.4575103218258705,0.2394583328098916,0.24152547990955453,0.38606358050286493,0.3119010174389465,0.609505131537768,0.10086236377893387,0.03310318288745684,0.7608199466691445,0.08578237018737633,0.2062115581590196
ddc,0.07764570803744286,0.33983676407566854,0.027956110474250728,0.04642309307310288,0.00029245353128715124,0.06325686343591075,0.8526500911757782,0.19003147702305423,0.03440000710570068,0.002334223288176007,0.0054206227297251,0.47966781725362995,0.5773808702960064,1.0,0.6240331352789874,0.7647532424227959,0.42687727388808705,0.2902033131654078,0.006547951271497654,0.053018202073516374,0.19003147702305423,0.9753043408807642,0.4958462002606572,0.00044216599428059666,0.02167987277375749,0.13060959921932325,0.012703062994333436,0.28785673751535956,0.7295836837873062,0.017628930617224814,0.006346522635783947,0.1683397591196476,0.053018202073516374,0.000827921894259287,8.813132595575368e-05,0.5392365719598844,0.38889735045406626,0.3244059289220771,0.19354366517540655,0.08299684268191188,0.5392365719598844,0.7568928234566843,0.6498096484686378,0.2855229942673292,0.027956110474250728,0.1155764648996902,0.8004148145368961,0.24569738048365508,0.06856643554896458
dec,0.02415498925123538,0.14856177489186861,0.0876810109251227,0.13325638154829278,3.92183796915635e-05,0.1715503008631507,0.7608199466691441,0.41202025841746304,0.009174192848678597,0.00040903515567003446,0.02197667305625073,0.2313146078092243,0.9465242903920281,0.6240331352789874,1.0,0.4298857133565164,0.7608199466691445,0.12166609474435441,0.025823349071068202,0.01531196964982251,0.41202025841746304,0.6461005747770359,0.8486058463463084,6.236220023225769e-05,0.07095149242730558,0.3069892197685309,0.0028625083145545904,0.5668527803072803,0.40325517178868386,0.059676154356993916,0.025144410367296866,0.061803826026890274,0.01531196964982251,0.00012636901843077197,0.0006013676659979428,0.2695453143517499,0.17645173588565877,0.6203871036634396,0.4179259157928823,0.2137153571584176,0.2695453143517499,0.4238811418818689,0.3450832694820374,0.5633639803941461,0.0876810109251227,0.0390407162698061,0.8123991531268748,0.09873735277420126,0.18314835281004882
deepect,0.14284786479653033,0.5123113129705565,0.012519720328343587,0.021976673056250506,0.0008916686178623845,0.031034772717757564,0.6276883987640063,0.1074566301953257,0.06935402398615098,0.006054825559487664,0.002068907806837217,0.6835731632547706,0.39174374574594073,0.7647532424227959,0.4298857133565164,1.0,0.2740464481829259,0.4481930806356478,0.0025424300345591178,0.10193845097478693,0.1074566301953257,0.7412479424143807,0.32694555376313317,0.00130761937105639,0.009454275901663145,0.07014902679967427,0.028325949501012415,0.17317265897894218,0.9629639045979255,0.007527357933339696,0.0024571893978893034,0.280893970771412,0.10193845097478693,0.002334223288176007,2.4388647438033928e-05,0.7529719674705859,0.5738612884933794,0.1989009724500681,0.10972907698336742,0.04207262002575485,0.7529719674705859,0.9917669449474065,0.8769933310190194,0.1715503008631507,0.012519720328343587,0.20253223239467077,0.5809105850420322,0.38889735045406626,0.0339629906891008
diana,0.010495584322044893,0.08028506198593721,0.160510978782471,0.2313146078092243,1.0033926704400287e-05,0.28785673751535934,0.5426514073462736,0.6058967554764547,0.0036154667195109624,0.00012374340423360053,0.046992635136377636,0.13325638154829278,0.8123991531268748,0.42687727388808705,0.7608199466691445,0.2740464481829259,1.0,0.06399390214182143,0.05429771994706578,0.006346522635783947,0.6058967554764547,0.4451114505392677,0.9096288821166247,1.6466759687583377e-05,0.13325638154829256,0.47327801497265076,0.001014286044830559,0.788477278620308,0.25419215458785094,0.11438779567787938,0.053018202073516374,0.02984776284179813,0.006346522635783947,3.506002513442574e-05,0.0017684481148814157,0.15897878202458138,0.09768833230699836,0.8486058463463084,0.6131230293263685,0.34772578772386975,0.15897878202458138,0.2695453143517499,0.21182119173171188,0.7845089622753083,0.160510978782471,0.017876720394710555,0.5880001524227834,0.05053467154940372,0.3045526364875011
dipInit,0.47966781725362995,0.9178138636243465,0.0011316203685016735,0.002294503900035716,0.01034083724047119,0.003556230806947225,0.2137153571584176,0.017876720394710555,0.2902033131654087,0.046992635136377636,0.00012374340423360053,0.7257093080321653,0.10633446854698247,0.2902033131654078,0.12166609474435441,0.4481930806356478,0.06399390214182143,1.0,0.00015893514156295474,0.3804339922534419,0.017876720394710555,0.2763161679438819,0.08208478689244103,0.01405434404567485,0.0007976588151412667,0.01018812394646118,0.1514834043759079,0.0339629906891008,0.4764670479469886,0.0006013676659979428,0.00015248018044777822,0.749057472911524,0.3804339922534419,0.022277002021686698,6.397478118369548e-07,0.6572538130923793,0.8445655827873266,0.04104056976863113,0.01838146902463178,0.005250782203704452,0.6572538130923793,0.4543925519726766,0.5460769858522516,0.033530729402667214,0.0011316203685016735,0.6058967554764552,0.19003147702305423,0.9178138636243465,0.0039901210569111
dipMeans,7.342408311350468e-06,0.00023926162152343444,0.6022979718810866,0.4669353234156306,2.2843438252095893e-10,0.38889735045406626,0.01130063525332603,0.15897878202458138,1.3358010795272435e-06,8.261085149285918e-09,0.950632334298005,0.0006129071317695356,0.03063467803975506,0.006547951271497654,0.025823349071068202,0.0025424300345591178,0.05429771994706578,0.00015893514156295474,1.0,3.2591540664039798e-06,0.15897878202458138,0.0071871899742512735,0.04155388201881127,4.589100210949937e-10,0.6722439826787596,0.22731735187429525,1.8783796695842625e-07,0.09768833230699814,0.0021790310829050696,0.7295836837873066,0.9917669449474062,4.1933737362276347e-05,3.2591540664039798e-06,1.3419896305322254e-09,0.22930978182325168,0.0008592472175574795,0.0003427808807034971,0.08299684268191188,0.15594763101417897,0.3244059289220771,0.0008592472175574795,0.0024571893978893034,0.0015085842792093018,0.09873735277420148,0.6022979718810866,1.7658059313196972e-05,0.013655880377289265,0.00010451485822704498,0.36932710950822756
dipNSub,0.8648056734006195,0.3269455537631343,3.5856657335076036e-05,8.626305399683787e-05,0.09157994535540626,0.00014934602510807693,0.033962990689101025,0.0011734399179597066,0.8566982134393217,0.2673138753985769,2.4089789085746105e-06,0.21947110610970233,0.012703062994333436,0.053018202073516374,0.01531196964982251,0.10193845097478693,0.006346522635783947,0.3804339922534419,3.2591540664039798e-06,1.0,0.0011734399179597066,0.04932992293646432,0.008901539588488161,0.11438779567787916,2.329622651675578e-05,0.00056795112440855,0.5773808702960057,0.0027210765654352986,0.11203933907494013,1.6466759687583377e-05,3.0998282554151046e-06,0.5773808702960064,1.0,0.15897878202458116,4.743998083256429e-09,0.1865664627840471,0.2832020750285218,0.003497879130252013,0.001216683583339373,0.00024414097041880467,0.1865664627840471,0.1041180298478892,0.13867427295236645,0.00267537056726197,3.5856657335076036e-05,0.7179816667337771,0.028699996346172263,0.43898457411031444,0.0001726240690094194
dipdeck,0.0021050350833895504,0.023514285141355673,0.37485512470249427,0.4958462002606572,8.123352739364265e-07,0.5844503676766619,0.26069590840027734,1.0,0.0006129071317695356,1.333537616532432e-05,0.1414460876151753,0.04366182337492108,0.45128679288134865,0.19003147702305423,0.41202025841746304,0.1074566301953257,0.6058967554764547,0.017876720394710555,0.15897878202458138,0.0011734399179597066,1.0,0.20071060942859353,0.5290570899675535,1.4068404581291105e-06,0.3244059289220771,0.8405294040211766,0.00014325879107013328,0.8044045263688422,0.09768833230699814,0.28785673751535956,0.15594763101417897,0.0071871899742512735,0.0011734399179597066,3.2591540664039798e-06,0.00903694811637945,0.05429771994706578,0.02984776284179813,0.7451494334889421,0.9917669449474058,0.6722439826787594,0.05429771994706578,0.10522161772346172,0.07764570803744286,0.8083993392160813,0.37485512470249427,0.003925327358100583,0.29020331316540804,0.01346041636687989,0.6095051315377684
dipencoder,0.07257900615022339,0.32440592892207665,0.030239021016148726,0.049929250662051894,0.0002593449939829462,0.06778621310920152,0.8769933310190194,0.20071060942859353,0.03184843124488723,0.0021050350833895504,0.005960311399174856,0.46064006557695847,0.5987088507922678,0.9753043408807642,0.6461005747770359,0.7412479424143807,0.4451114505392677,0.2763161679438819,0.0071871899742512735,0.04932992293646432,0.20071060942859353,1.0,0.5156382177966408,0.0003933533203188677,0.023514285141355673,0.13867427295236623,0.0116377090625579,0.30212892624113996,0.7064443234513929,0.019161978145850522,0.00696814318837613,0.15897878202458138,0.04932992293646432,0.0007401886616256181,0.00010016871400053695,0.5189762998947165,0.3720847528008999,0.339836764075669,0.20436587192571887,0.08864296465227328,0.5189762998947165,0.733464975626366,0.6276883987640063,0.29971808519393606,0.030239021016148726,0.10858815044817272,0.8244275958953473,0.23333185325664751,0.07340415138515266
dkm,0.014463034368847216,0.10193845097478649,0.12930159289480891,0.19003147702305423,1.685508061521901e-05,0.23945833280989204,0.620387103663439,0.5290570899675535,0.005167677719110753,0.00019525154578126092,0.03573999356024893,0.165174531131705,0.9014534815806003,0.4958462002606572,0.8486058463463084,0.32694555376313317,0.9096288821166247,0.08208478689244103,0.04155388201881127,0.008901539588488161,0.5290570899675535,0.5156382177966408,1.0,2.7336911692987798e-05,0.1063344685469827,0.40616438071332617,0.0015085842792093018,0.7026133283114506,0.30455263648750086,0.09059238305631001,0.04053264004524393,0.039532756101881006,0.008901539588488161,5.7138457183691926e-05,0.0011948810297364165,0.19531753197725488,0.12291360326829359,0.7608199466691445,0.5358325366152681,0.29256272897137214,0.19531753197725488,0.3218791834841994,0.25634740837179026,0.6987898721416572,0.12930159289480891,0.02415498925123538,0.6684839116062078,0.06548925893710944,0.25419215458785116
drc,0.08028506198593721,0.010495584322044893,1.1201838123753305e-08,3.690151562096844e-08,0.9137202290091782,7.833211501662163e-08,0.00021620746366224353,1.4068404581291105e-06,0.1620543095863214,0.6387088353685813,3.0847124854460617e-10,0.005005025031787902,4.685967955975201e-05,0.00044216599428059666,6.236220023225769e-05,0.00130761937105639,1.6466759687583377e-05,0.01405434404567485,4.589100210949937e-10,0.11438779567787916,1.4068404581291105e-06,0.0003933533203188677,2.7336911692987798e-05,1.0,6.2668186195935505e-09,5.027785359157377e-07,0.30698921976853066,4.730858662149728e-06,0.0015356136635507056,3.935823000844607e-09,4.2962389201761653e-10,0.03268031097509527,0.11438779567787916,0.8648056734006182,1.0480505352461478e-13,0.0037366385771893107,0.008003352024395616,6.827664829511804e-06,1.481505506051306e-06,1.5450919366166715e-07,0.0037366385771893107,0.0013554024896409445,0.002216916398501967,4.615607435143332e-06,1.1201838123753305e-08,0.05238795052876122,0.00016564662075913006,0.018638489463896013,9.564302572151462e-08
gapStatistic,4.8979726635201004e-05,0.0011523548173193454,0.9219096782122336,0.7608199466691443,3.262276226934091e-09,0.6609887457929882,0.03484181920083618,0.3244059289220771,1.0276056258362587e-05,9.296069003461582e-08,0.6276883987640067,0.00267537056726197,0.08208478689244125,0.02167987277375749,0.07095149242730558,0.009454275901663145,0.13325638154829256,0.0007976588151412667,0.6722439826787596,2.329622651675578e-05,0.3244059289220771,0.023514285141355673,0.1063344685469827,6.2668186195935505e-09,1.0,0.43290643043315535,1.6852101412112575e-06,0.2175402872005585,0.008251311129278793,0.9383125754009132,0.6647321388663947,0.00023926162152343444,2.329622651675578e-05,1.708248342779939e-08,0.10411802984788898,0.0036154667195109624,0.0015910152426912294,0.19003147702305423,0.3193653190513128,0.5738612884933789,0.0036154667195109624,0.009174192848678597,0.005960311399174856,0.21947110610970233,0.9219096782122336,0.00010903853091059901,0.04104056976863113,0.000546642995779445,0.6350263239877814
gmeans,0.0010520843608334829,0.013655880377289265,0.49258739968478427,0.6313528199483203,2.8425682185861945e-07,0.7295836837873069,0.1848515618638933,0.8405294040211766,0.0002866736086721833,5.220032164743316e-06,0.20436587192571887,0.026518083570819417,0.33983676407566854,0.13060959921932325,0.3069892197685309,0.07014902679967427,0.47327801497265076,0.01018812394646118,0.22731735187429525,0.00056795112440855,0.8405294040211766,0.13867427295236623,0.40616438071332617,5.027785359157377e-07,0.43290643043315535,1.0,6.236220023225769e-05,0.6535274208386526,0.06325686343591053,0.3888973504540667,0.22336958382946848,0.003861490663333411,0.00056795112440855,1.2039313765921378e-06,0.015977160399810453,0.033530729402667214,0.017628930617224814,0.5987088507922671,0.8324697133387418,0.8244275958953473,0.033530729402667214,0.06856643554896458,0.0493299229364641,0.6572538130923793,0.49258739968478427,0.0020333501167471013,0.20806932078640417,0.007527357933339696,0.756892823456685
hdbscan,0.46693532341563104,0.12417108053851145,2.733534599563825e-06,7.342408311350468e-06,0.2585153208747428,1.365298797573189e-05,0.0074123975308666434,0.00014325879107013328,0.7064443234513929,0.5809105850420322,1.342844737628468e-07,0.0742369537066232,0.002294503900035716,0.012703062994333436,0.0028625083145545904,0.028325949501012415,0.001014286044830559,0.1514834043759079,1.8783796695842625e-07,0.5773808702960057,0.00014325879107013328,0.0116377090625579,0.0015085842792093018,0.30698921976853066,1.6852101412112575e-06,6.236220023225769e-05,1.0,0.0003782346805363268,0.03184843124488723,1.1427855077794646e-06,1.776652758245234e-07,0.2650951708215148,0.5773808702960057,0.394602746522803,1.4256529290435083e-10,0.06037852377658903,0.10302365695081228,0.0005062426580320079,0.00014934602510807693,2.383648319326248e-05,0.06037852377658903,0.02907828881388963,0.04155388201881127,0.0003708807011566506,2.733534599563825e-06,0.3584241029977502,0.006054825559487664,0.18314835281004882,1.608697479182908e-05
idec,0.004693532815637225,0.04366182337492108,0.25634740837179026,0.35304931539284956,2.803299279374727e-06,0.4268772738880866,0.3804339922534412,0.8044045263688422,0.0014819937868102429,4.010439757373696e-05,0.08578237018737633,0.0767817901914154,0.6131230293263685,0.28785673751535956,0.5668527803072803,0.17317265897894218,0.788477278620308,0.0339629906891008,0.09768833230699814,0.0027210765654352986,0.8044045263688422,0.30212892624113996,0.7026133283114506,4.730858662149728e-06,0.2175402872005585,0.6535274208386526,0.0003782346805363268,1.0,0.15897878202458138,0.19003147702305423,0.09561701929916588,0.014671282471320435,0.0027210765654352986,1.0523759746527972e-05,0.004259119871526051,0.0935810199760212,0.054297719947066,0.9383125754009132,0.8123991531268748,0.5023981666413788,0.0935810199760212,0.1699393467706276,0.12930159289480891,0.9958834176841942,0.25634740837179026,0.008377850091538352,0.4179259157928823,0.02616872368593426,0.4481930806356478
isbm,0.15594763101417897,0.5426514073462736,0.010972258377120347,0.019428509245939862,0.0010520843608334829,0.027590441664248955,0.5951294615488258,0.09768833230699814,0.07678179019141562,0.00696814318837613,0.0017684481148814157,0.7179816667337771,0.3665822094105118,0.7295836837873062,0.40325517178868386,0.9629639045979255,0.25419215458785094,0.4764670479469886,0.0021790310829050696,0.11203933907494013,0.09768833230699814,0.7064443234513929,0.30455263648750086,0.0015356136635507056,0.008251311129278793,0.06325686343591053,0.03184843124488723,0.15897878202458138,1.0,0.006547951271497654,0.0021050350833895504,0.30212892624113996,0.11203933907494013,0.0027210765654352986,1.9828026106782914e-05,0.788477278620308,0.6058967554764552,0.18314835281004838,0.0997953471434696,0.03759569529445206,0.788477278620308,0.9711900591118687,0.9137202290091775,0.1574576794795446,0.010972258377120347,0.21947110610970233,0.5495132498037174,0.41496687754159645,0.030239021016148726
